Symbol;Name;Stock Exchange;Sec Type;Date of first trade ;Date (RT Last);Avg Daily Price (LOCAL);Curncy Iso;Market Value in millions ;FR RBICS Name Sector;ISIN;Average Daily Volume;Trading Value Local;Trading Value EUR;Filter
BP6FZN;Fortnox AB;OMX NORDIC STOCKHOLM;SHARE;15-06-2007;24-07-2025;19,6;SEK;43.960,0;Software and Consulting;SE0017161243;851.964,6;16688274,07;1476838,413;BEHOLD
BP6JFN;XP Chemistries AB;OMX NORDIC STOCKHOLM;SHARE;29-10-2021;13-05-2026;0,6;SEK;56,4;Food and Tobacco Production;SE0016787279;371.194,8;210020,4588;18585,88131;FJERN
BP6KMJ;Novo Nordisk A/S Class B;OMX NORDIC COPENHAGEN;SHARE;20-07-1989;13-05-2026;236,0;DKK;1.445.411,0;Biopharmaceuticals;DK0062498333;5.967.468,0;1408415541;189049065,8;BEHOLD
BP6TX9;Mestro AB;OMX NORDIC STOCKHOLM;SHARE;15-12-2021;29-04-2024;11,0;SEK;108,3;Upstream Energy;SE0017071020;14.733,3;161518,5159;14293,67397;FJERN
BP6V22;W5 Solutions AB;OMX NORDIC STOCKHOLM;SHARE;17-12-2021;13-05-2026;61,4;SEK;870,9;Industrial Manufacturing;SE0016786040;37.547,4;2304464,129;203934,8787;BEHOLD
BP6VKY;ChargePanel AB;OMX NORDIC STOCKHOLM;SHARE;09-12-2021;13-05-2026;3,2;SEK;56,3;Miscellaneous Retail;SE0017083835;53.847,3;173736,9566;15374,95191;FJERN
BP7KZB;First Venture Sweden AB Class B;OMX NORDIC STOCKHOLM;SHARE;02-07-2021;13-05-2026;3,4;SEK;72,3;Investment Services;SE0016075451;40.958,7;139417,005;12337,78806;FJERN
BP7L2R;Rizzo Group AB Class B;OMX NORDIC STOCKHOLM;SHARE;03-07-1997;03-04-2024;28,5;SEK;104,5;Consumer Retail;SE0016276109;411.947,9;11751794,28;1039981,795;BEHOLD
BP7M1B;SmartCraft Group AB (publ);OMX NORDIC STOCKHOLM;SHARE;24-03-2026;13-05-2026;16,4;SEK;3.764,3;Real Estate;SE0027597691;261.270,1;4293637,055;379967,881;FJERN
BP8161;Electrolux AB Class B;OMX NORDIC STOCKHOLM;SHARE;10-09-1985;13-05-2026;142,7;SEK;17.252,3;Consumer Goods;SE0016589188;1.760.273,0;251155751,6;22226172,71;BEHOLD
BP8KPN;Norva24 Group AB;OMX NORDIC STOCKHOLM;SHARE;09-12-2021;30-05-2025;28,9;SEK;4.799,4;Industrial Services;SE0017084759;223.375,5;6466575,531;572263,3213;BEHOLD
BP8KQ8;Momentum Software Group AB;OMX NORDIC STOCKHOLM;SHARE;08-12-2021;13-07-2022;80,2;SEK;;Real Estate;SE0017070907;8.473,7;679302,2995;60115,24774;FJERN
BP94RM;4C Group AB;OMX NORDIC STOCKHOLM;SHARE;24-05-2022;13-05-2026;21,8;SEK;484,2;Industrial Manufacturing;SE0017936891;66.313,9;1446064,34;127970,2956;BEHOLD
BP95S1;Bambuser AB;OMX NORDIC STOCKHOLM;SHARE;05-05-2017;13-05-2026;141,3;SEK;96,1;Software and Consulting;SE0027099326;15.663,9;2212654,165;195810,1031;BEHOLD
BPBKTL;Flerie AB;OMX NORDIC STOCKHOLM;SHARE;11-10-2016;13-05-2026;150,1;SEK;2.900,7;Investment Services;SE0022447348;11.711,9;1757786,879;155556,361;BEHOLD
BPBLWK;Q-Interline A/S;OMX NORDIC COPENHAGEN;SHARE;16-11-2021;13-05-2026;5,9;DKK;66,8;Hardware;DK0061677135;9.509,1;56049,89663;7523,476058;FJERN
BPBMC2;Alpcot Holding AB Class B;OMX NORDIC STOCKHOLM;SHARE;24-11-2021;13-05-2026;1,4;SEK;191,7;Investment Services;SE0016845655;51.791,4;72920,19591;6453,114682;FJERN
BPBMJZ;Relesys A/S;OMX NORDIC COPENHAGEN;SHARE;01-12-2021;14-05-2024;5,1;DKK;178,6;Software and Consulting;DK0061680436;13.128,0;66702,94109;8953,414912;FJERN
BPBQNZ;Karnell Group AB Class B;OMX NORDIC STOCKHOLM;SHARE;22-03-2024;13-05-2026;54,4;SEK;3.879,8;Industrial Manufacturing;SE0017832173;75.881,7;4125692,582;365105,5382;BEHOLD
BPCNTP;LumenRadio AB;OMX NORDIC STOCKHOLM;SHARE;08-12-2022;13-05-2026;92,5;SEK;718,4;Electronic Components and Manufacturing;SE0019072158;14.227,6;1316361,597;116492,1768;BEHOLD
BPCWWR;FastPassCorp A/S;OMX NORDIC COPENHAGEN;SHARE;15-10-2007;13-05-2026;33,9;DKK;24,5;Software and Consulting;DK0060568145;247,9;8394,883836;1126,830045;FJERN
BPDY9P;Cinis Fertilizer AB;OMX NORDIC STOCKHOLM;SHARE;21-10-2022;19-01-2026;18,0;SEK;783,3;Chemical, Plastic and Rubber Materials;SE0018040784;136.682,5;2456996,419;217433,3114;BEHOLD
BPF0JV;Guard Therapeutics International AB;OMX NORDIC STOCKHOLM;SHARE;03-04-2013;13-05-2026;411,1;SEK;29,6;Biopharmaceuticals;SE0021181559;16.741,6;6881975,446;609024,3758;BEHOLD
BPG98N;Logistea AB Class A;OMX NORDIC STOCKHOLM;SHARE;18-06-2007;13-05-2026;26,5;SEK;7.173,4;Real Estate;SE0017131329;16.558,2;437972,8992;38758,66365;FJERN
BPG98W;Resqunit AB;OMX NORDIC STOCKHOLM;SHARE;26-11-2021;28-03-2025;2,9;SEK;1,4;Consumer Goods;SE0017131220;11.998,8;35237,56652;3118,368719;FJERN
BPGC74;Oneflow AB;OMX NORDIC STOCKHOLM;SHARE;08-04-2022;13-05-2026;34,3;SEK;760,9;Software and Consulting;SE0017564461;8.301,6;284747,2785;25198,87421;FJERN
BPH05P;Creaspac AB;OMX NORDIC STOCKHOLM;SHARE;23-06-2021;25-07-2024;97,2;SEK;2.435,0;Investment Services;SE0022448551;52.611,0;5113752,533;452544,4719;BEHOLD
BPK3K2;Online Brands Nordic AB;OMX NORDIC STOCKHOLM;SHARE;16-04-2007;13-05-2026;71,0;SEK;452,4;Consumer Retail;SE0017133838;6.758,0;479784,8817;42458,83908;FJERN
BPK7XQ;Cortus Energy AB;OMX NORDIC STOCKHOLM;SHARE;10-12-2004;18-03-2025;548,7;SEK;19,7;Business Services;SE0021513108;116.337,7;63830412,54;5648709,074;BEHOLD
BPKBZ5;MTI Investment AB;OMX NORDIC STOCKHOLM;SHARE;21-12-2021;08-05-2026;2,2;SEK;;Investment Services;SE0017105539;10.567,4;22799,93736;2017,693572;FJERN
BPLF2P;Circle Energy Sweden AB Class B;OMX NORDIC STOCKHOLM;SHARE;09-02-2022;20-08-2025;0,3;SEK;5,0;Utilities;SE0017483175;31.213.120,0;8746156,565;773996,1562;BEHOLD
BPLG32;BeammWave AB Class B;OMX NORDIC STOCKHOLM;SHARE;11-03-2022;13-05-2026;7,4;SEK;358,1;Electronic Components and Manufacturing;SE0016799068;70.272,2;519430,1884;45967,27331;FJERN
BPMQMP;Wihlborgs Fastigheter AB;OMX NORDIC STOCKHOLM;SHARE;23-05-2005;13-05-2026;55,3;SEK;28.052,7;Real Estate;SE0018012635;577.034,0;31914636,86;2824304,147;BEHOLD
BPMRNZ;Fastighets AB Balder Class B;OMX NORDIC STOCKHOLM;SHARE;12-10-1999;13-05-2026;35,8;SEK;80.885,2;Real Estate;SE0017832488;1.720.122,0;61522519,9;5444470,787;BEHOLD
BPNW39;Siljansvik AB;OMX NORDIC STOCKHOLM;SHARE;27-01-2022;13-05-2026;73,0;SEK;1.226,6;Utilities;SE0000201253;10.377,9;757134,73;67003,07345;FJERN
BPQCD5;Sibek AB;OMX NORDIC STOCKHOLM;SHARE;06-11-2023;13-05-2026;37,1;SEK;340,1;Business Services;SE0020050359;2.444,6;90799,5286;8035,356513;FJERN
BPQDP9;Skolon AB;OMX NORDIC STOCKHOLM;SHARE;17-05-2022;13-05-2026;25,8;SEK;769,8;Software and Consulting;SE0017615784;4.563,4;117748,5634;10420,22685;FJERN
BPSLSY;High Coast Distillery AB Class B;OMX NORDIC STOCKHOLM;SHARE;21-04-2022;13-05-2026;47,4;SEK;237,7;Food and Tobacco Production;SE0003848613;870,4;41282,57956;3653,325625;FJERN
BPV8VP;Instalco AB;OMX NORDIC STOCKHOLM;SHARE;11-05-2017;13-05-2026;35,8;SEK;6.947,3;Industrial Services;SE0017483506;494.480,6;17679570,37;1564563,749;BEHOLD
BPVLQV;DDM Holding AG;OMX NORDIC STOCKHOLM;SHARE;05-08-2014;15-09-2023;32,2;SEK;;Specialty Finance and Services;CH0246292343;5.891,6;189570,611;16776,16027;FJERN
BPW63P;Arctic Blue Beverages AB;OMX NORDIC STOCKHOLM;SHARE;12-05-2022;13-05-2026;0,6;SEK;13,6;Food and Tobacco Production;SE0017769136;174.399,1;105740,5287;9357,568913;FJERN
BPW677;Northgold AB;OMX NORDIC STOCKHOLM;SHARE;24-03-2022;04-06-2025;8,4;SEK;15,2;Mining and Mineral Products;SE0017131071;46.850,7;391586,1722;34653,64356;FJERN
BPX36K;BioGaia AB Class B;OMX NORDIC STOCKHOLM;SHARE;29-05-1998;13-05-2026;65,4;SEK;10.743,4;Healthcare Services;SE0017769995;127.841,4;8365245,759;740287,2353;BEHOLD
BPXW7F;Svitzer Group A/S;OMX NORDIC COPENHAGEN;SHARE;30-04-2024;22-05-2025;249,4;DKK;7.073,3;Industrial Services;DK0062616637;64.577,2;16105837,82;2161857,425;BEHOLD
BPXZH2;Saab AB Class B;OMX NORDIC STOCKHOLM;SHARE;18-06-1998;13-05-2026;103,7;SEK;289.104,7;Industrial Manufacturing;SE0021921269;1.297.281,0;134519218,2;11904355,59;BEHOLD
BPXZNN;Grangex AB;OMX NORDIC STOCKHOLM;SHARE;17-03-2008;13-05-2026;7.034,3;SEK;691,0;Mining and Mineral Products;SE0018014243;17.072,9;120095998,8;10627964,5;BEHOLD
BPY3Y8;Transcom WorldWide AB;OMX NORDIC STOCKHOLM;SHARE;06-09-2001;10-04-2017;181,2;SEK;;Business Services;SE0006168316;24.779,4;4491231,375;397454,104;BEHOLD
BPYTZ5;Boliden AB;OMX NORDIC STOCKHOLM;SHARE;07-12-2001;13-05-2026;206,5;SEK;146.293,9;Mining and Mineral Products;SE0020050417;2.300.035,0;474887536,4;42025445,7;BEHOLD
BQ2KM7;KB Components AB;OMX NORDIC STOCKHOLM;SHARE;11-12-2024;13-05-2026;46,1;SEK;2.346,4;Chemical, Plastic and Rubber Materials;SE0022725743;5.927,0;273058,8586;24164,50076;FJERN
BQ3QCS;Medivir AB;OMX NORDIC STOCKHOLM;SHARE;15-11-1996;13-05-2026;33,7;SEK;183,5;Biopharmaceuticals;SE0020181014;317.174,1;10702900,45;947159,3317;BEHOLD
BQ3QQ5;Intea Fastigheter AB Class B;OMX NORDIC STOCKHOLM;SHARE;12-12-2024;13-05-2026;65,8;SEK;38.942,8;Real Estate;SE0017072259;399.308,9;26273215,89;2325063,353;BEHOLD
BQ7ZP1;Promimic AB;OMX NORDIC STOCKHOLM;SHARE;29-04-2022;13-05-2026;21,9;SEK;320,2;Healthcare Equipment;SE0017487242;9.102,9;199767,067;17678,5015;FJERN
BQB2D7;Ortelius International AB (publ);OMX NORDIC STOCKHOLM;SHARE;19-01-2021;13-05-2026;256,9;SEK;95,3;Consumer Goods;SE0020551679;101.621,7;26107336,24;2310383,738;BEHOLD
BQBBC5;Goodbye Kansas Group AB;OMX NORDIC STOCKHOLM;SHARE;06-11-2017;13-05-2026;2.595,5;SEK;63,4;Media and Publishing Services;SE0021627353;33.222,3;86228572,05;7630847,084;BEHOLD
BQD35G;Climeon AB Class B;OMX NORDIC STOCKHOLM;SHARE;13-10-2017;13-05-2026;169,6;SEK;173,6;Industrial Manufacturing;SE0023837182;26.718,2;4531520,377;401019,5024;BEHOLD
BQD3JZ;NYAB AB;OMX NORDIC STOCKHOLM;SHARE;28-02-2019;13-05-2026;1,8;SEK;4.297,9;Industrial Services;SE0022242434;194.665,3;354521,9137;31373,62068;FJERN
BQFPRB;Nordrest Holding AB;OMX NORDIC STOCKHOLM;SHARE;23-05-2024;13-05-2026;180,2;SEK;3.156,0;Hospitality Services;SE0022088217;15.780,9;2844233,991;251702,1231;BEHOLD
BQH886;RightBridge Ventures Group AB;OMX NORDIC STOCKHOLM;SHARE;28-02-2022;22-09-2025;0,4;SEK;;Investment Services;SE0019070749;10.591.760,0;4657466,962;412165,2179;BEHOLD
BQLPKK;Moment Group AB;OMX NORDIC STOCKHOLM;SHARE;02-01-2006;13-05-2026;26,8;SEK;143,8;Hospitality Services;SE0020388932;30.508,0;818000,2059;72389,39875;FJERN
BQLPLX;Sensys Gatso Group AB;OMX NORDIC STOCKHOLM;SHARE;01-02-2001;13-05-2026;92,9;SEK;461,2;Industrial Manufacturing;SE0020356244;30.617,3;2844465,342;251722,5967;BEHOLD
BQLQ67;Brock Milton Capital AB;OMX NORDIC STOCKHOLM;SHARE;28-03-2025;13-05-2026;111,7;SEK;454,9;Investment Services;SE0022757860;2.605,4;291096,841;25760,78239;FJERN
BQPW73;Absolent Air Care Group AB;OMX NORDIC STOCKHOLM;SHARE;16-10-2014;13-05-2026;281,1;SEK;2.479,3;Industrial Manufacturing;SE0006256558;2.596,5;729909,4323;64593,75507;FJERN
BQPWC6;Italeaf S.p.A. Swedish depository receipt;OMX NORDIC STOCKHOLM;DR;08-09-2014;31-07-2020;0,9;EUR;;Industrial Services;SE0006143103;6.723,6;5728,768672;5728,768672;FJERN
BQS92L;New Wave Group AB Class B;OMX NORDIC STOCKHOLM;SHARE;12-12-1997;13-05-2026;42,0;SEK;15.205,9;Consumer Goods;SE0020356970;303.736,5;12753795,4;1128654,46;BEHOLD
BQSV6R;Advenica AB;OMX NORDIC STOCKHOLM;SHARE;18-09-2014;13-05-2026;11,0;SEK;866,5;Software and Consulting;SE0006219473;47.770,2;526705,6266;46611,1174;FJERN
BQV0QL;Oboya Horticulture Industries AB Class B;OMX NORDIC STOCKHOLM;SHARE;14-11-2014;08-06-2020;10,2;SEK;;Manufactured Products;SE0006259834;33.334,2;341350,9773;30208,05109;FJERN
BQV3S2;Alligator Bioscience AB;OMX NORDIC STOCKHOLM;SHARE;23-11-2016;13-05-2026;132,0;SEK;14,8;Biopharmaceuticals;SE0024173637;747.246,2;98660559,73;8731022,985;BEHOLD
BQWNK2;Webrock Ventures AB;OMX NORDIC STOCKHOLM;SHARE;05-02-2024;13-05-2026;7,7;SEK;59,2;Investment Services;SE0016278139;12.327,0;94914,10328;8399,478167;FJERN
BQY78Q;Inwido AB;OMX NORDIC STOCKHOLM;SHARE;26-09-2014;13-05-2026;112,5;SEK;9.519,1;Mining and Mineral Products;SE0006220018;184.821,8;20800898,86;1840787,509;BEHOLD
BR1XYJ;Hoylu AB;OMX NORDIC STOCKHOLM;SHARE;20-02-2017;01-08-2024;28,1;SEK;91,0;Software and Consulting;SE0020677854;5.568,4;156628,9805;13860,97172;FJERN
BR53PM;Svenska Aerogel Holding AB;OMX NORDIC STOCKHOLM;SHARE;20-12-2016;13-05-2026;106,2;SEK;43,7;Chemical, Plastic and Rubber Materials;SE0023440557;19.493,9;2070605,02;183239,3823;BEHOLD
BR53R8;Sileon AB;OMX NORDIC STOCKHOLM;SHARE;26-02-2004;09-02-2026;2.249,8;SEK;18,0;Specialty Finance and Services;SE0023440748;327,6;737099,7171;65230,06346;FJERN
BRBFS7;Xbrane Biopharma AB;OMX NORDIC STOCKHOLM;SHARE;03-02-2016;13-05-2026;687,5;SEK;210,2;Biopharmaceuticals;SE0026598583;27.664,1;19019562,68;1683147,14;BEHOLD
BRBHN7;OODA AI AB (publ);OMX NORDIC STOCKHOLM;SHARE;14-05-2020;13-05-2026;107,4;SEK;186,0;Software and Consulting;SE0020699296;6.599,9;708620,1032;62709,74365;FJERN
BRBSF2;Chordate Medical Holding AB;OMX NORDIC STOCKHOLM;SHARE;09-03-2017;04-03-2026;234,0;SEK;10,0;Healthcare Equipment;SE0022726139;6.995,2;1637107,189;144876,7424;BEHOLD
BRC3MR;Sectra AB Class B;OMX NORDIC STOCKHOLM;SHARE;03-03-1999;13-05-2026;79,6;SEK;57.145,2;Healthcare Services;SE0022419784;119.429,0;9507420,232;841364,6223;BEHOLD
BRC80W;Nordic Flanges Group AB;OMX NORDIC STOCKHOLM;SHARE;22-10-2007;13-05-2026;169,2;SEK;27,1;Mining and Mineral Products;SE0023641311;751,2;127105,7726;11248,29846;FJERN
BRCD25;Clemondo Group AB;OMX NORDIC STOCKHOLM;SHARE;19-12-2013;13-05-2026;16,5;SEK;121,9;Chemical, Plastic and Rubber Materials;SE0023468400;68.480,6;1127937,799;99817,50437;FJERN
BRDXK9;Clinical Laserthermia Systems AB Class B;OMX NORDIC STOCKHOLM;SHARE;16-04-2009;13-05-2026;322,7;SEK;214,6;Healthcare Equipment;SE0022049920;20.073,9;6477305,103;573212,841;BEHOLD
BRDY8X;Kinnevik AB Class B;OMX NORDIC STOCKHOLM;SHARE;25-09-1997;13-05-2026;91,8;SEK;23.177,1;Investment Services;SE0022060521;852.065,8;78259534,16;6925622,492;BEHOLD
BRJ3BP;Granges AB;OMX NORDIC STOCKHOLM;SHARE;10-10-2014;13-05-2026;91,5;SEK;15.511,5;Mining and Mineral Products;SE0006288015;257.525,4;23560797,98;2085026,37;BEHOLD
BRJCHK;ROCKWOOL A/S Class B;OMX NORDIC COPENHAGEN;SHARE;18-01-1996;13-05-2026;146,6;DKK;46.669,2;Mining and Mineral Products;DK0063855168;293.846,1;43065614,26;5780619,364;BEHOLD
BRJFQ4;Premium Snacks Nordic AB;OMX NORDIC STOCKHOLM;SHARE;01-12-2014;13-05-2026;11,7;SEK;538,6;Food and Tobacco Production;SE0006260865;12.798,7;150154,967;13288,05018;FJERN
BRJL08;Safeture AB;OMX NORDIC STOCKHOLM;SHARE;15-10-2014;13-05-2026;6,8;SEK;176,8;Software and Consulting;SE0006117297;14.893,4;101402,1735;8973,643669;FJERN
BRJQG4;Bjorn Borg AB;OMX NORDIC STOCKHOLM;SHARE;20-12-2004;13-05-2026;32,0;SEK;1.579,3;Consumer Goods;SE0021921327;41.629,3;1333659,855;118022,996;BEHOLD
BRJQRH;NanoEcho AB;OMX NORDIC STOCKHOLM;SHARE;06-08-2024;13-05-2026;0,1;SEK;;Healthcare Equipment;SE0017133705;1.240.330,0;142540,5841;12614,21098;FJERN
BRJX8C;Strategic Partners A/S;OMX NORDIC COPENHAGEN;SHARE;21-11-2017;13-05-2026;32.310,9;DKK;34,4;Biopharmaceuticals;DK0062502894;129,2;4174998,66;560402,5047;BEHOLD
BRK0ZL;Image Systems AB;OMX NORDIC STOCKHOLM;SHARE;29-04-1999;13-05-2026;71,0;SEK;107,0;Industrial Manufacturing;SE0006421871;95.033,9;6751578,658;597484,837;BEHOLD
BRKD9V;Berner Industrier AB Class B;OMX NORDIC STOCKHOLM;SHARE;20-10-2014;13-05-2026;28,4;SEK;1.849,7;Industrial Services;SE0006143129;21.050,3;597245,564;52853,58973;FJERN
BRPT8W;Apotea AB;OMX NORDIC STOCKHOLM;SHARE;06-12-2024;13-05-2026;83,0;SEK;9.597,4;Food and Staples Retail;SE0023313762;326.567,2;27090176,34;2397360,738;BEHOLD
BRQNDG;Arctic Minerals AB;OMX NORDIC STOCKHOLM;SHARE;15-07-2009;13-05-2026;20,9;SEK;230,4;Mining and Mineral Products;SE0024172779;16.805,8;350692,7655;31034,75801;FJERN
BRS7SK;Volvo Car AB Class B;OMX NORDIC STOCKHOLM;SHARE;29-10-2021;13-05-2026;38,1;SEK;91.014,1;Consumer Vehicles and Parts;SE0021628898;4.612.818,0;175614732,5;15541126,77;BEHOLD
BRT7KK;ProstaLund AB;OMX NORDIC STOCKHOLM;SHARE;25-10-2013;31-10-2025;179,3;SEK;27,3;Healthcare Equipment;SE0023468418;9.418,3;1688718,59;149444,123;BEHOLD
BRV19N;Spotr Group AB;OMX NORDIC STOCKHOLM;SHARE;19-12-2016;12-05-2026;2.948,7;SEK;13,9;Software and Consulting;SE0025166416;264,5;779888,5154;69016,68278;FJERN
BRWK7C;Saxlund Group AB;OMX NORDIC STOCKHOLM;SHARE;27-05-2005;13-05-2026;199.810,6;SEK;78,8;Industrial Manufacturing;SE0023439500;1.540,4;307781454,7;27237296,87;BEHOLD
BRX9VD;Qualisys Holding AB;OMX NORDIC STOCKHOLM;SHARE;21-02-2025;13-05-2026;62,5;SEK;613,0;Hardware;SE0023837091;15.840,0;989300,1617;87548,68687;FJERN
BRXD8F;Qlife Holding AB;OMX NORDIC STOCKHOLM;SHARE;02-03-2020;13-05-2026;3.024,6;SEK;44,5;Healthcare Equipment;SE0022574331;41.399,9;125218322,2;11081267,45;BEHOLD
BRZRVC;Zaplox AB;OMX NORDIC STOCKHOLM;SHARE;08-06-2017;13-05-2026;25,6;SEK;32,6;Hospitality Services;SE0020354389;19.436,0;498396,4301;44105,87877;FJERN
BRZWLK;Perpetua Medical AB Class B;OMX NORDIC STOCKHOLM;SHARE;08-06-2015;13-05-2026;125,1;SEK;24,0;Healthcare Equipment;SE0022726311;5.578,9;697709,2183;61744,17861;FJERN
BS0CH6;Qben Infra AB;OMX NORDIC STOCKHOLM;SHARE;29-11-2024;13-05-2026;10,8;SEK;;Miscellaneous Retail;SE0023114012;76.453,8;823101,6108;72840,85051;FJERN
BS2G76;PMD Device Solutions AB;OMX NORDIC STOCKHOLM;SHARE;06-07-2017;20-12-2024;601,1;SEK;232,4;Investment Services;SE0021513645;7.716,1;4638237,413;410463,4879;BEHOLD
BS2H5Z;ARENIT Industrie SE Swedish Depository Receipt;OMX NORDIC STOCKHOLM;DR;17-03-2026;13-05-2026;76,2;SEK;;Investment Services;SE0027767849;29.736,3;2266235,743;200551,8357;FJERN
BS2M41;Silex Microsystems AB;OMX NORDIC STOCKHOLM;SHARE;07-05-2026;13-05-2026;255,3;SEK;;Electronic Components and Manufacturing;SE0028000190;4.115.786,0;1050657271;92978519,57;FJERN
BS5WLL;Prisma Properties AB;OMX NORDIC STOCKHOLM;SHARE;18-06-2024;13-05-2026;25,0;SEK;4.195,3;Real Estate;SE0022062055;92.885,3;2325074,25;205758,7832;BEHOLD
BS6Q8H;Eastnine AB;OMX NORDIC STOCKHOLM;SHARE;09-11-2007;13-05-2026;23,9;SEK;4.918,0;Real Estate;SE0022050183;146.031,8;3486116,399;308505,8761;BEHOLD
BS7YJ3;Annexin Pharmaceuticals AB;OMX NORDIC STOCKHOLM;SHARE;19-04-2017;13-05-2026;81,4;SEK;139,8;Biopharmaceuticals;SE0025159387;3.233,6;263214,439;23293,31319;FJERN
BS85S9;Rusta AB;OMX NORDIC STOCKHOLM;SHARE;19-10-2023;13-05-2026;74,5;SEK;12.214,7;Food and Staples Retail;SE0020848356;233.648,7;17409825,86;1540692,554;BEHOLD
BSBJGP;Byggmastare Anders J Ahlstrom Holding AB Class B;OMX NORDIC STOCKHOLM;SHARE;29-12-2014;13-05-2026;40,8;SEK;164,5;Investment Services;SE0026876476;8.342,9;340138,3482;30100,73878;FJERN
BSD4GW;AQ Group AB;OMX NORDIC STOCKHOLM;SHARE;07-06-2001;13-05-2026;48,7;SEK;18.089,7;Industrial Manufacturing;SE0022062196;56.256,8;2740471,554;242519,6066;BEHOLD
BSHW9C;Kjell Group AB;OMX NORDIC STOCKHOLM;SHARE;16-09-2021;13-05-2026;18,1;SEK;523,2;Consumer Retail;SE0028354936;89.178,3;1617616,611;143151,9124;BEHOLD
BSJMD3;Sveafastigheter AB;OMX NORDIC STOCKHOLM;SHARE;18-10-2024;13-05-2026;37,2;SEK;8.156,0;Real Estate;SE0022243812;440.791,0;16384880,29;1449989,406;BEHOLD
BSJN4T;Fragbite Group AB;OMX NORDIC STOCKHOLM;SHARE;12-07-2021;13-05-2026;157,3;SEK;49,8;Software and Consulting;SE0023287347;10.894,9;1713869,337;151669,8528;BEHOLD
BSJWY6;Sprint Bioscience AB;OMX NORDIC STOCKHOLM;SHARE;07-11-2014;13-05-2026;10,1;SEK;155,1;Biopharmaceuticals;SE0006343745;160.563,0;1619361,348;143306,314;BEHOLD
BSL79B;Humble Group AB;OMX NORDIC STOCKHOLM;SHARE;12-11-2014;13-05-2026;7,9;SEK;3.487,1;Food and Tobacco Production;SE0006261046;534.258,9;4197323,306;371444,5404;BEHOLD
BSLNY3;Enity Holding AB;OMX NORDIC STOCKHOLM;SHARE;13-06-2025;13-05-2026;88,3;SEK;5.213,0;Banking;SE0025011554;224.911,6;19867809,09;1758213,194;FJERN
BSM8T6;Arcoma AB;OMX NORDIC STOCKHOLM;SHARE;14-11-2014;13-05-2026;11,6;SEK;105,0;Healthcare Equipment;SE0006219176;14.509,7;168887,3353;14945,78189;FJERN
BSMP8X;Redwood Pharma AB;OMX NORDIC STOCKHOLM;SHARE;15-06-2016;26-07-2024;162,6;SEK;12,5;Biopharmaceuticals;SE0021512134;7.387,5;1201261,336;106306,3129;BEHOLD
BSNNYW;Nobia AB;OMX NORDIC STOCKHOLM;SHARE;19-06-2002;13-05-2026;148,4;SEK;2.900,7;Consumer Goods;SE0028900134;136.696,4;20291131,6;1795675,363;BEHOLD
BSNR2R;GiG Software PLC Shs Swedish Depository Receipt Repr 1 Sh;OMX NORDIC STOCKHOLM;DR;01-10-2024;13-05-2026;4,8;SEK;770,3;Hospitality Services;SE0022760229;178.491,7;853364,3554;75518,96951;FJERN
BSNTNP;Herno Gin AB Class B;OMX NORDIC STOCKHOLM;SHARE;19-06-2024;13-05-2026;4,1;SEK;;Food and Staples Retail;SE0017767494;17.127,8;70010,95882;6195,660072;FJERN
BSPPLK;Mantex AB;OMX NORDIC STOCKHOLM;SHARE;05-05-2017;13-05-2026;420,5;SEK;14,1;Hardware;SE0023467451;3.787,8;1592582,661;140936,5187;BEHOLD
BSQL97;Compodium International AB;OMX NORDIC STOCKHOLM;SHARE;09-11-2021;13-05-2026;9,3;SEK;30,1;Software and Consulting;SE0022088233;5.592,7;52039,97278;4605,307326;FJERN
BSQXJ0;Thule Group AB;OMX NORDIC STOCKHOLM;SHARE;26-11-2014;13-05-2026;235,2;SEK;25.859,6;Consumer Goods;SE0006422390;250.078,8;58814507,49;5204823,672;BEHOLD
BSRKCQ;Asmodee Group AB Class B;OMX NORDIC STOCKHOLM;SHARE;07-02-2025;13-05-2026;112,4;SEK;21.382,8;Consumer Goods;SE0023615638;458.787,8;51549534,84;4561905,738;FJERN
BSSDQ6;Morrow Bank AB;OMX NORDIC STOCKHOLM;SHARE;09-01-2026;13-05-2026;13,0;SEK;;Banking;SE0026852725;576.628,2;7498490,412;663583,2223;FJERN
BSTQ1P;Cavotec Group AB;OMX NORDIC STOCKHOLM;SHARE;09-07-2025;13-05-2026;15,0;SEK;1.456,4;Industrial Manufacturing;SE0025010887;14.479,5;216649,3643;19172,51011;FJERN
BSWVRB;Hitech & Development Wireless Sweden Holding AB Class B;OMX NORDIC STOCKHOLM;SHARE;22-12-2017;09-09-2025;654,2;SEK;6,5;Industrial Manufacturing;SE0025471501;22.867,3;14960770,26;1323961,97;BEHOLD
BSXNDR;VA Automotive i Hassleholm AB;OMX NORDIC STOCKHOLM;SHARE;01-12-2014;08-05-2018;2,8;SEK;;Consumer Vehicles and Parts;SE0006426508;115.989,5;325352,4033;28792,24808;FJERN
BSZC18;WS WeSports Group AB;OMX NORDIC STOCKHOLM;SHARE;09-12-2025;13-05-2026;64,3;SEK;1.856,0;Consumer Goods;SE0026853335;67.784,1;4361721,107;385993,0183;FJERN
BSZC4B;Wyld Networks AB;OMX NORDIC STOCKHOLM;SHARE;02-07-2021;13-05-2026;457,9;SEK;4.041,0;Electronic Components and Manufacturing;SE0027099078;113.585,6;52014151,58;4603022,264;BEHOLD
