Price History: MS129867,,,,,,,,,
,,,,,,,,,
Date,Price,CVol,Change,% Change,"Total Return (Gross, Unhedged)","Cumulative Return % (Gross, Unhedged)",Open,High,Low
02/07/08,"874,56",,"-4,57","-0,52","1.138,31","28,69",,"874,56","874,56"
02/08/08,"873,29",,"-1,28","-0,15","1.136,65","28,50",,"873,29","873,29"
02/11/08,"874,86",,"1,57","0,18","1.138,77","28,74",,"874,86","874,86"
02/12/08,"892,43",,"17,57","2,01","1.161,66","31,32",,"892,43","892,43"
02/13/08,"894,56",,"2,13","0,24","1.164,86","31,69",,"894,56","894,56"
02/14/08,"891,95",,"-2,61","-0,29","1.161,46","31,30",,"891,95","891,95"
02/15/08,"883,46",,"-8,49","-0,95","1.150,41","30,05",,"883,46","883,46"
02/19/08,"879,38",,"-4,08","-0,46","1.145,09","29,45",,"879,38","879,38"
02/20/08,"864,87",,"-14,51","-1,65","1.126,34","27,33",,"864,87","864,87"
02/21/08,"862,32",,"-2,55","-0,29","1.123,02","26,96",,"862,32","862,32"
02/22/08,"859,62",,"-2,70","-0,31","1.119,53","26,56",,"859,62","859,62"
02/25/08,"867,50",,"7,88","0,92","1.129,84","27,73",,"867,50","867,50"
02/26/08,"871,29",,"3,80","0,44","1.134,79","28,29",,"871,29","871,29"
02/27/08,"865,99",,"-5,30","-0,61","1.128,06","27,53",,"865,99","865,99"
02/28/08,"860,47",,"-5,52","-0,64","1.120,87","26,71",,"860,47","860,47"
02/29/08,"848,38",,"-12,10","-1,41","1.105,12","24,93",,"848,38","848,38"
03/03/08,"840,42",,"-7,96","-0,94","1.095,06","23,80",,"840,42","840,42"
03/04/08,"834,63",,"-5,79","-0,69","1.087,57","22,95",,"834,63","834,63"
03/05/08,"841,72",,"7,09","0,85","1.096,95","24,01",,"841,72","841,72"
03/06/08,"833,40",,"-8,31","-0,99","1.086,41","22,82",,"833,40","833,40"
03/07/08,"824,26",,"-9,14","-1,10","1.074,53","21,48",,"824,26","824,26"
03/10/08,"819,62",,"-4,63","-0,56","1.068,53","20,80",,"819,62","819,62"
03/11/08,"834,18",,"14,56","1,78","1.087,51","22,94",,"834,18","834,18"
03/12/08,"829,15",,"-5,03","-0,60","1.081,01","22,21",,"829,15","829,15"
03/13/08,"824,60",,"-4,55","-0,55","1.075,13","21,54",,"824,60","824,60"
03/14/08,"816,63",,"-7,97","-0,97","1.064,74","20,37",,"816,63","816,63"
03/17/08,"807,45",,"-9,17","-1,12","1.052,82","19,02",,"807,45","807,45"
03/18/08,"824,17",,"16,71","2,07","1.074,65","21,49",,"824,17","824,17"
03/19/08,"808,11",,"-16,06","-1,95","1.053,84","19,14",,"808,11","808,11"
03/20/08,"807,78",,"-0,33","-0,04","1.053,40","19,09",,"807,78","807,78"
03/24/08,"813,94",,"6,16","0,76","1.061,44","20,00",,"813,94","813,94"
03/25/08,"824,09",,"10,15","1,25","1.074,72","21,50",,"824,09","824,09"
03/26/08,"822,21",,"-1,88","-0,23","1.073,14","21,32",,"822,21","822,21"
03/27/08,"828,12",,"5,91","0,72","1.081,06","22,21",,"828,12","828,12"
03/28/08,"823,58",,"-4,54","-0,55","1.075,14","21,54",,"823,58","823,58"
03/31/08,"820,99",,"-2,59","-0,31","1.071,76","21,16",,"820,99","820,99"
04/01/08,"840,39",,"19,39","2,36","1.097,74","24,10",,"840,39","840,39"
04/02/08,"844,97",,"4,59","0,55","1.104,19","24,83",,"844,97","844,97"
04/03/08,"848,66",,"3,69","0,44","1.109,01","25,37",,"848,66","848,66"
04/04/08,"850,87",,"2,21","0,26","1.111,90","25,70",,"850,87","850,87"
04/07/08,"855,20",,"4,33","0,51","1.117,56","26,34",,"855,20","855,20"
04/08/08,"851,59",,"-3,61","-0,42","1.114,53","26,00",,"851,59","851,59"
04/09/08,"847,17",,"-4,43","-0,52","1.108,73","25,34",,"847,17","847,17"
04/10/08,"845,85",,"-1,31","-0,16","1.107,01","25,15",,"845,85","845,85"
04/11/08,"837,40",,"-8,45","-1,00","1.096,01","23,90",,"837,40","837,40"
04/14/08,"831,15",,"-6,25","-0,75","1.087,83","22,98",,"831,15","831,15"
04/15/08,"835,14",,"3,99","0,48","1.093,25","23,59",,"835,14","835,14"
04/16/08,"845,77",,"10,62","1,27","1.107,15","25,16",,"845,77","845,77"
04/17/08,"842,01",,"-3,75","-0,44","1.102,77","24,67",,"842,01","842,01"
04/18/08,"850,62",,"8,60","1,02","1.115,10","26,06",,"850,62","850,62"
04/21/08,"845,65",,"-4,97","-0,58","1.109,87","25,47",,"845,65","845,65"
04/22/08,"843,97",,"-1,67","-0,20","1.107,67","25,22",,"843,97","843,97"
04/23/08,"850,22",,"6,25","0,74","1.116,20","26,19",,"850,22","850,22"
04/24/08,"851,49",,"1,27","0,15","1.117,88","26,38",,"851,49","851,49"
04/25/08,"857,70",,"6,21","0,73","1.126,30","27,33",,"857,70","857,70"
04/28/08,"856,94",,"-0,76","-0,09","1.125,60","27,25",,"856,94","856,94"
04/29/08,"854,80",,"-2,14","-0,25","1.122,81","26,93",,"854,80","854,80"
04/30/08,"858,61",,"3,81","0,45","1.127,82","27,50",,"858,61","858,61"
05/01/08,"863,79",,"5,18","0,60","1.134,76","28,28",,"863,79","863,79"
05/02/08,"872,03",,"8,24","0,95","1.147,35","29,71",,"872,03","872,03"
05/05/08,"868,07",,"-3,97","-0,45","1.142,43","29,15",,"868,07","868,07"
05/06/08,"864,81",,"-3,26","-0,38","1.138,28","28,68",,"864,81","864,81"
05/07/08,"864,52",,"-0,29","-0,03","1.138,12","28,66",,"864,52","864,52"
05/08/08,"863,53",,"-0,99","-0,11","1.136,82","28,52",,"863,53","863,53"
05/09/08,"859,62",,"-3,91","-0,45","1.132,95","28,08",,"859,62","859,62"
05/12/08,"866,00",,"6,38","0,74","1.141,44","29,04",,"866,00","866,00"
05/13/08,"866,80",,"0,80","0,09","1.143,88","29,32",,"866,80","866,80"
05/14/08,"873,13",,"6,33","0,73","1.152,39","30,28",,"873,13","873,13"
05/15/08,"874,13",,"1,00","0,12","1.153,91","30,45",,"874,13","874,13"
05/16/08,"875,19",,"1,06","0,12","1.156,83","30,78",,"875,19","875,19"
05/19/08,"883,27",,"8,08","0,92","1.167,65","32,00",,"883,27","883,27"
05/20/08,"872,28",,"-10,99","-1,24","1.153,23","30,37",,"872,28","872,28"
05/21/08,"867,01",,"-5,27","-0,60","1.146,26","29,58",,"867,01","867,01"
05/22/08,"874,13",,"7,12","0,82","1.156,18","30,71",,"874,13","874,13"
05/23/08,"862,88",,"-11,25","-1,29","1.141,30","29,02",,"862,88","862,88"
05/27/08,"864,58",,"1,70","0,20","1.143,78","29,30",,"864,58","864,58"
05/28/08,"869,39",,"4,81","0,56","1.150,31","30,04",,"869,39","869,39"
05/29/08,"875,11",,"5,71","0,66","1.159,56","31,09",,"875,11","875,11"
05/30/08,"879,11",,"4,00","0,46","1.164,90","31,69",,"879,11","879,11"
06/02/08,"869,81",,"-9,30","-1,06","1.152,58","30,30",,"869,81","869,81"
06/03/08,"871,38",,"1,57","0,18","1.154,67","30,53",,"871,38","871,38"
06/04/08,"865,59",,"-5,79","-0,66","1.149,86","29,99",,"865,59","865,59"
06/05/08,"874,66",,"9,07","1,05","1.162,04","31,37",,"874,66","874,66"
06/06/08,"860,96",,"-13,70","-1,57","1.144,01","29,33",,"860,96","860,96"
06/09/08,"860,11",,"-0,85","-0,10","1.142,94","29,21",,"860,11","860,11"
06/10/08,"854,73",,"-5,39","-0,63","1.135,80","28,40",,"854,73","854,73"
06/11/08,"842,79",,"-11,93","-1,40","1.120,08","26,62",,"842,79","842,79"
06/12/08,"840,62",,"-2,18","-0,26","1.117,22","26,30",,"840,62","840,62"
06/13/08,"846,91",,"6,29","0,75","1.125,60","27,25",,"846,91","846,91"
06/16/08,"841,50",,"-5,41","-0,64","1.118,42","26,44",,"841,50","841,50"
06/17/08,"843,94",,"2,44","0,29","1.121,69","26,81",,"843,94","843,94"
06/18/08,"839,49",,"-4,45","-0,53","1.115,87","26,15",,"839,49","839,49"
06/19/08,"837,08",,"-2,41","-0,29","1.112,67","25,79",,"837,08","837,08"
06/20/08,"820,96",,"-16,12","-1,93","1.091,24","23,36",,"820,96","820,96"
06/23/08,"825,13",,"4,17","0,51","1.097,81","24,11",,"825,13","825,13"
06/24/08,"818,60",,"-6,53","-0,79","1.089,43","23,16",,"818,60","818,60"
06/25/08,"825,84",,"7,24","0,88","1.099,44","24,29",,"825,84","825,84"
06/26/08,"809,96",,"-15,88","-1,92","1.078,55","21,93",,"809,96","809,96"
06/27/08,"807,38",,"-2,59","-0,32","1.075,11","21,54",,"807,38","807,38"
06/30/08,"821,89",,"14,52","1,80","1.094,44","23,73",,"821,89","821,89"
07/01/08,"818,88",,"-3,02","-0,37","1.091,13","23,35",,"818,88","818,88"
07/02/08,"820,93",,"2,05","0,25","1.093,87","23,66",,"820,93","820,93"
07/03/08,"819,95",,"-0,98","-0,12","1.092,60","23,52",,"819,95","819,95"
07/07/08,"822,53",,"2,58","0,31","1.096,04","23,91",,"822,53","822,53"
07/08/08,"822,03",,"-0,50","-0,06","1.097,07","24,02",,"822,03","822,03"
07/09/08,"822,55",,"0,52","0,06","1.097,75","24,10",,"822,55","822,55"
07/10/08,"816,59",,"-5,95","-0,72","1.089,81","23,20",,"816,59","816,59"
07/11/08,"803,37",,"-13,22","-1,62","1.072,17","21,21",,"803,37","803,37"
07/14/08,"800,67",,"-2,71","-0,34","1.068,56","20,80",,"800,67","800,67"
07/15/08,"789,78",,"-10,89","-1,36","1.054,02","19,16",,"789,78","789,78"
07/16/08,"792,25",,"2,47","0,31","1.057,32","19,53",,"792,25","792,25"
07/17/08,"793,14",,"0,89","0,11","1.058,51","19,66",,"793,14","793,14"
07/18/08,"798,03",,"4,89","0,62","1.065,04","20,40",,"798,03","798,03"
07/21/08,"800,41",,"2,38","0,30","1.068,22","20,76",,"800,41","800,41"
07/22/08,"789,71",,"-10,70","-1,34","1.053,94","19,15",,"789,71","789,71"
07/23/08,"792,37",,"2,66","0,34","1.057,48","19,55",,"792,37","792,37"
07/24/08,"788,17",,"-4,20","-0,53","1.051,90","18,92",,"788,17","788,17"
07/25/08,"786,42",,"-1,75","-0,22","1.049,56","18,65",,"786,42","786,42"
07/28/08,"779,39",,"-7,03","-0,89","1.040,18","17,59",,"779,39","779,39"
07/29/08,"783,70",,"4,31","0,55","1.046,00","18,25",,"783,70","783,70"
07/30/08,"792,21",,"8,51","1,09","1.057,38","19,54",,"792,21","792,21"
07/31/08,"794,46",,"2,25","0,28","1.060,53","19,89",,"794,46","794,46"
08/01/08,"784,82",,"-9,64","-1,21","1.047,92","18,47",,"784,82","784,82"
08/04/08,"782,79",,"-2,02","-0,26","1.045,22","18,16",,"782,79","782,79"
08/05/08,"792,49",,"9,70","1,24","1.058,24","19,63",,"792,49","792,49"
08/06/08,"789,73",,"-2,76","-0,35","1.054,96","19,26",,"789,73","789,73"
08/07/08,"785,95",,"-3,78","-0,48","1.049,91","18,69",,"785,95","785,95"
08/08/08,"792,93",,"6,97","0,89","1.059,23","19,75",,"792,93","792,93"
08/11/08,"799,14",,"6,21","0,78","1.067,60","20,69",,"799,14","799,14"
08/12/08,"795,27",,"-3,87","-0,48","1.062,44","20,11",,"795,27","795,27"
08/13/08,"790,84",,"-4,42","-0,56","1.056,97","19,49",,"790,84","790,84"
08/14/08,"789,68",,"-1,17","-0,15","1.055,42","19,31",,"789,68","789,68"
