Price History: 106803,,,,,,,,,
,,,,,,,,,
Date,Price,CVol,Change,% Change,"Total Return (Gross, Unhedged)","Cumulative Return % (Gross, Unhedged)",Open,High,Low
05/27/21,"448,42",,"-2,04","-0,45","566,76","573,54",,"448,42","448,42"
05/28/21,"450,23",,"1,81","0,40","569,05","576,26",,"450,23","450,23"
05/31/21,"449,77",,"-0,46","-0,10","568,47","575,57",,"449,77","449,77"
06/01/21,"448,45",,"-1,31","-0,29","566,81","573,60",,"448,45","448,45"
06/02/21,"450,59",,"2,13","0,48","569,56","576,87",,"450,59","450,59"
06/03/21,"446,43",,"-4,15","-0,92","564,31","570,63",,"446,43","446,43"
06/04/21,"454,28",,"7,85","1,76","574,22","582,41",,"454,28","454,28"
06/07/21,"454,87",,"0,59","0,13","574,97","583,30",,"454,87","454,87"
06/08/21,"455,16",,"0,29","0,06","575,36","583,76",,"455,16","455,16"
06/09/21,"455,13",,"-0,03","-0,01","575,33","583,73",,"455,13","455,13"
06/10/21,"458,86",,"3,73","0,82","580,08","589,37",,"458,86","458,86"
06/11/21,"462,10",,"3,24","0,71","584,17","594,23",,"462,10","462,10"
06/14/21,"467,25",,"5,15","1,11","590,70","601,99",,"467,25","467,25"
06/15/21,"464,76",,"-2,49","-0,53","587,56","598,27",,"464,76","464,76"
06/16/21,"463,27",,"-1,49","-0,32","585,68","596,03",,"463,27","463,27"
06/17/21,"469,10",,"5,83","1,26","593,05","604,79",,"469,10","469,10"
06/18/21,"465,36",,"-3,74","-0,80","588,33","599,18",,"465,36","465,36"
06/21/21,"468,64",,"3,28","0,70","592,55","604,19",,"468,64","468,64"
06/22/21,"473,46",,"4,82","1,03","598,65","611,44",,"473,46","473,46"
06/23/21,"472,82",,"-0,64","-0,14","597,84","610,48",,"472,82","472,82"
06/24/21,"476,19",,"3,37","0,71","602,09","615,54",,"476,19","476,19"
06/25/21,"475,61",,"-0,58","-0,12","601,37","614,67",,"475,61","475,61"
06/28/21,"480,66",,"5,05","1,06","607,75","622,25",,"480,66","480,66"
06/29/21,"483,68",,"3,02","0,63","611,60","626,83",,"483,68","483,68"
06/30/21,"482,15",,"-1,54","-0,32","609,65","624,52",,"482,15","482,15"
07/01/21,"481,97",,"-0,18","-0,04","609,43","624,25",,"481,97","481,97"
07/02/21,"487,86",,"5,89","1,22","616,96","633,20",,"487,86","487,86"
07/05/21,"488,03",,"0,17","0,03","617,17","633,45",,"488,03","488,03"
07/06/21,"490,73",,"2,70","0,55","620,58","637,50",,"490,73","490,73"
07/07/21,"493,00",,"2,27","0,46","623,45","640,91",,"493,00","493,00"
07/08/21,"487,75",,"-5,25","-1,06","616,85","633,07",,"487,75","487,75"
07/09/21,"492,43",,"4,68","0,96","622,78","640,11",,"492,43","492,43"
07/12/21,"493,02",,"0,59","0,12","623,52","641,00",,"493,02","493,02"
07/13/21,"494,94",,"1,92","0,39","625,94","643,88",,"494,94","494,94"
07/14/21,"497,00",,"2,07","0,42","628,61","647,05",,"497,00","497,00"
07/15/21,"492,49",,"-4,52","-0,91","622,90","640,26",,"492,49","492,49"
07/16/21,"488,21",,"-4,28","-0,87","617,49","633,83",,"488,21","488,21"
07/19/21,"481,87",,"-6,33","-1,30","609,48","624,31",,"481,87","481,87"
07/20/21,"488,81",,"6,93","1,44","618,25","634,73",,"488,81","488,81"
07/21/21,"493,76",,"4,95","1,01","624,51","642,17",,"493,76","493,76"
07/22/21,"497,79",,"4,03","0,82","629,61","648,23",,"497,79","497,79"
07/23/21,"502,85",,"5,06","1,02","636,05","655,89",,"502,85","502,85"
07/26/21,"502,69",,"-0,16","-0,03","635,84","655,64",,"502,69","502,69"
07/27/21,"497,48",,"-5,20","-1,03","629,26","647,82",,"497,48","497,48"
07/28/21,"497,87",,"0,39","0,08","629,76","648,41",,"497,87","497,87"
07/29/21,"500,37",,"2,50","0,50","632,91","652,16",,"500,37","500,37"
07/30/21,"499,05",,"-1,32","-0,26","631,25","650,19",,"499,05","499,05"
08/02/21,"499,28",,"0,23","0,05","631,55","650,54",,"499,28","499,28"
08/03/21,"502,13",,"2,85","0,57","635,15","654,82",,"502,13","502,13"
08/04/21,"503,98",,"1,85","0,37","637,49","657,59",,"503,98","503,98"
08/05/21,"506,87",,"2,90","0,58","641,22","662,03",,"506,87","506,87"
08/06/21,"505,59",,"-1,28","-0,25","639,77","660,31",,"505,59","505,59"
08/09/21,"504,76",,"-0,83","-0,16","638,79","659,15",,"504,76","504,76"
08/10/21,"501,29",,"-3,47","-0,69","634,40","653,93",,"501,29","501,29"
08/11/21,"500,34",,"-0,95","-0,19","633,20","652,50",,"500,34","500,34"
08/12/21,"503,17",,"2,83","0,57","636,81","656,79",,"503,17","503,17"
08/13/21,"505,07",,"1,90","0,38","639,21","659,65",,"505,07","505,07"
08/16/21,"505,86",,"0,79","0,16","640,22","660,84",,"505,86","505,86"
08/17/21,"502,11",,"-3,74","-0,74","635,49","655,22",,"502,11","502,11"
08/18/21,"496,71",,"-5,41","-1,08","628,83","647,31",,"496,71","496,71"
08/19/21,"499,96",,"3,26","0,66","632,98","652,24",,"499,96","499,96"
08/20/21,"505,71",,"5,75","1,15","640,25","660,88",,"505,71","505,71"
08/23/21,"512,74",,"7,04","1,39","649,16","671,47",,"512,74","512,74"
08/24/21,"513,74",,"1,00","0,20","650,43","672,98",,"513,74","513,74"
08/25/21,"513,67",,"-0,08","-0,01","650,34","672,87",,"513,67","513,67"
08/26/21,"510,90",,"-2,77","-0,54","646,85","668,72",,"510,90","510,90"
08/27/21,"515,90",,"5,00","0,98","653,19","676,25",,"515,90","515,90"
08/30/21,"521,35",,"5,44","1,06","660,09","684,46",,"521,35","521,35"
08/31/21,"518,33",,"-3,02","-0,58","656,27","679,92",,"518,33","518,33"
09/01/21,"519,31",,"0,98","0,19","657,55","681,44",,"519,31","519,31"
09/02/21,"519,59",,"0,28","0,05","657,91","681,87",,"519,59","519,59"
09/03/21,"522,18",,"2,59","0,50","661,19","685,76",,"522,18","522,18"
09/06/21,"523,20",,"1,03","0,20","662,49","687,31",,"523,20","523,20"
09/07/21,"522,90",,"-0,30","-0,06","662,12","686,87",,"522,90","522,90"
09/08/21,"519,97",,"-2,94","-0,56","658,40","682,45",,"519,97","519,97"
09/09/21,"518,38",,"-1,58","-0,30","656,43","680,11",,"518,38","518,38"
09/10/21,"514,63",,"-3,75","-0,72","651,69","674,47",,"514,63","514,63"
09/13/21,"514,39",,"-0,24","-0,05","651,38","674,11",,"514,39","514,39"
09/14/21,"514,44",,"0,05","0,01","651,46","674,21",,"514,44","514,44"
09/15/21,"517,89",,"3,45","0,67","655,84","679,41",,"517,89","517,89"
09/16/21,"518,61",,"0,72","0,14","656,76","680,50",,"518,61","518,61"
09/17/21,"512,18",,"-6,44","-1,24","648,61","670,82",,"512,18","512,18"
09/20/21,"502,82",,"-9,36","-1,83","636,77","656,75",,"502,82","502,82"
09/21/21,"503,24",,"0,42","0,08","637,38","657,47",,"503,24","503,24"
09/22/21,"509,38",,"6,15","1,22","645,17","666,72",,"509,38","509,38"
09/23/21,"515,86",,"6,48","1,27","653,37","676,47",,"515,86","515,86"
09/24/21,"515,63",,"-0,23","-0,04","653,08","676,13",,"515,63","515,63"
09/27/21,"510,03",,"-5,60","-1,09","646,00","667,72",,"510,03","510,03"
09/28/21,"493,84",,"-16,20","-3,18","625,49","643,34",,"493,84","493,84"
09/29/21,"491,81",,"-2,02","-0,41","623,06","640,45",,"491,81","491,81"
09/30/21,"489,51",,"-2,30","-0,47","620,17","637,01",,"489,51","489,51"
10/01/21,"494,31",,"4,80","0,98","626,24","644,23",,"494,31","494,31"
10/04/21,"482,10",,"-12,21","-2,47","610,84","625,93",,"482,10","482,10"
10/05/21,"488,67",,"6,58","1,36","619,18","635,84",,"488,67","488,67"
10/06/21,"491,54",,"2,87","0,59","622,81","640,15",,"491,54","491,54"
10/07/21,"497,01",,"5,47","1,11","629,77","648,42",,"497,01","497,01"
10/08/21,"494,64",,"-2,36","-0,48","626,81","644,90",,"494,64","494,64"
10/11/21,"492,55",,"-2,09","-0,42","624,15","641,75",,"492,55","492,55"
10/12/21,"490,83",,"-1,72","-0,35","621,98","639,16",,"490,83","490,83"
10/13/21,"495,24",,"4,40","0,90","627,58","645,83",,"495,24","495,24"
10/14/21,"506,15",,"10,91","2,20","641,42","662,27",,"506,15","506,15"
10/15/21,"510,38",,"4,23","0,84","646,78","668,64",,"510,38","510,38"
10/18/21,"514,68",,"4,29","0,84","652,22","675,11",,"514,68","514,68"
10/19/21,"519,46",,"4,79","0,93","658,28","682,31",,"519,46","519,46"
10/20/21,"517,59",,"-1,88","-0,36","655,91","679,49",,"517,59","517,59"
10/21/21,"519,64",,"2,05","0,40","658,51","682,58",,"519,64","519,64"
10/22/21,"518,30",,"-1,34","-0,26","656,81","680,56",,"518,30","518,30"
10/25/21,"519,89",,"1,59","0,31","658,82","682,95",,"519,89","519,89"
10/26/21,"521,06",,"1,17","0,23","660,31","684,72",,"521,06","521,06"
10/27/21,"519,13",,"-1,93","-0,37","657,87","681,82",,"519,13","519,13"
10/28/21,"524,52",,"5,39","1,04","664,70","689,94",,"524,52","524,52"
10/29/21,"526,43",,"1,91","0,36","667,18","692,88",,"526,43","526,43"
11/01/21,"527,03",,"0,60","0,11","667,94","693,79",,"527,03","527,03"
11/02/21,"530,55",,"3,52","0,67","672,44","699,13",,"530,55","530,55"
11/03/21,"533,58",,"3,03","0,57","676,28","703,70",,"533,58","533,58"
11/04/21,"541,70",,"8,12","1,52","686,64","716,01",,"541,70","541,70"
11/05/21,"543,21",,"1,51","0,28","688,73","718,49",,"543,21","543,21"
11/08/21,"546,44",,"3,23","0,59","692,83","723,36",,"546,44","546,44"
11/09/21,"544,59",,"-1,84","-0,34","690,56","720,67",,"544,59","544,59"
11/10/21,"534,89",,"-9,71","-1,78","678,29","706,08",,"534,89","534,89"
11/11/21,"537,72",,"2,83","0,53","681,88","710,35",,"537,72","537,72"
11/12/21,"544,99",,"7,27","1,35","691,10","721,31",,"544,99","544,99"
11/15/21,"544,71",,"-0,27","-0,05","690,76","720,91",,"544,71","544,71"
11/16/21,"550,34",,"5,62","1,03","697,89","729,38",,"550,34","550,34"
11/17/21,"548,50",,"-1,83","-0,33","695,78","726,88",,"548,50","548,50"
11/18/21,"552,85",,"4,34","0,79","701,31","733,44",,"552,85","552,85"
11/19/21,"556,08",,"3,24","0,59","705,42","738,33",,"556,08","556,08"
11/22/21,"547,67",,"-8,41","-1,51","694,75","725,65",,"547,67","547,67"
11/23/21,"544,44",,"-3,23","-0,59","690,65","720,78",,"544,44","544,44"
11/24/21,"548,02",,"3,59","0,66","695,22","726,20",,"548,02","548,02"
11/25/21,"548,47",,"0,45","0,08","695,79","726,88",,"548,47","548,47"
11/26/21,"535,07",,"-13,40","-2,44","678,78","706,67",,"535,07","535,07"
11/29/21,"547,26",,"12,19","2,28","694,24","725,04",,"547,26","547,26"
11/30/21,"541,37",,"-5,88","-1,07","686,78","716,18",,"541,37","541,37"
12/01/21,"534,44",,"-6,94","-1,28","678,03","705,78",,"534,44","534,44"
12/02/21,"537,43",,"2,99","0,56","681,84","710,31",,"537,43","537,43"
12/03/21,"528,28",,"-9,15","-1,70","670,24","696,52",,"528,28","528,28"
12/06/21,"531,96",,"3,68","0,70","674,90","702,06",,"531,96","531,96"
12/07/21,"551,55",,"19,59","3,68","699,77","731,62",,"551,55","551,55"
12/08/21,"554,61",,"3,06","0,56","703,66","736,23",,"554,61","554,61"
12/09/21,"547,97",,"-6,64","-1,20","695,26","726,26",,"547,97","547,97"
12/10/21,"556,05",,"8,08","1,48","705,53","738,46",,"556,05","556,05"
12/13/21,"548,27",,"-7,78","-1,40","695,66","726,73",,"548,27","548,27"
12/14/21,"539,12",,"-9,15","-1,67","684,07","712,96",,"539,12","539,12"
12/15/21,"552,88",,"13,76","2,55","701,54","733,72",,"552,88","552,88"
12/16/21,"538,88",,"-14,01","-2,53","683,77","712,60",,"538,88","538,88"
12/17/21,"536,19",,"-2,68","-0,50","680,37","708,56",,"536,19","536,19"
12/20/21,"529,43",,"-6,77","-1,26","671,79","698,36",,"529,43","529,43"
12/21/21,"543,74",,"14,32","2,70","690,04","720,05",,"543,74","543,74"
12/22/21,"550,31",,"6,56","1,21","698,37","729,95",,"550,31","550,31"
12/23/21,"553,70",,"3,39","0,62","702,67","735,07",,"553,70","553,70"
12/24/21,"553,57",,"-0,12","-0,02","702,52","734,88",,"553,57","553,57"
12/27/21,"563,96",,"10,39","1,88","715,70","750,55",,"563,96","563,96"
12/28/21,"561,00",,"-2,97","-0,53","711,94","746,07",,"561,00","561,00"
12/29/21,"560,52",,"-0,48","-0,09","711,37","745,40",,"560,52","560,52"
12/30/21,"557,91",,"-2,60","-0,46","708,07","741,48",,"557,91","557,91"
12/31/21,"555,01",,"-2,91","-0,52","704,38","737,10",,"555,01","555,01"
01/03/22,"559,20",,"4,19","0,76","709,71","743,42",,"559,20","559,20"
01/04/22,"552,11",,"-7,10","-1,27","700,78","732,81",,"552,11","552,11"
01/05/22,"535,72",,"-16,38","-2,97","679,98","708,10",,"535,72","535,72"
01/06/22,"531,97",,"-3,75","-0,70","675,28","702,51",,"531,97","531,97"
01/07/22,"526,84",,"-5,13","-0,96","668,77","694,77",,"526,84","526,84"
01/10/22,"526,25",,"-0,59","-0,11","668,02","693,88",,"526,25","526,25"
01/11/22,"532,13",,"5,88","1,12","675,48","702,75",,"532,13","532,13"
01/12/22,"534,72",,"2,59","0,49","678,80","706,70",,"534,72","534,72"
01/13/22,"520,85",,"-13,87","-2,59","661,21","685,79",,"520,85","520,85"
01/14/22,"523,56",,"2,71","0,52","664,65","689,87",,"523,56","523,56"
01/17/22,"524,26",,"0,70","0,13","665,54","690,93",,"524,26","524,26"
01/18/22,"511,85",,"-12,42","-2,37","649,78","672,20",,"511,85","511,85"
01/19/22,"504,57",,"-7,28","-1,42","640,54","661,22",,"504,57","504,57"
01/20/22,"499,28",,"-5,29","-1,05","633,83","653,25",,"499,28","499,28"
01/21/22,"488,43",,"-10,86","-2,17","620,05","636,87",,"488,43","488,43"
01/24/22,"488,86",,"0,43","0,09","620,60","637,52",,"488,86","488,86"
01/25/22,"477,27",,"-11,60","-2,37","605,88","620,03",,"477,27","477,27"
01/26/22,"479,98",,"2,72","0,57","609,33","624,13",,"479,98","479,98"
01/27/22,"475,20",,"-4,78","-1,00","603,26","616,92",,"475,20","475,20"
01/28/22,"493,39",,"18,18","3,83","626,40","644,42",,"493,39","493,39"
01/31/22,"508,42",,"15,04","3,05","645,49","667,11",,"508,42","508,42"
02/01/22,"510,69",,"2,26","0,45","648,37","670,52",,"510,69","510,69"
02/02/22,"513,26",,"2,57","0,50","651,63","674,41",,"513,26","513,26"
02/03/22,"496,74",,"-16,53","-3,22","630,65","649,47",,"496,74","496,74"
02/04/22,"500,26",,"3,52","0,71","635,37","655,09",,"500,26","500,26"
02/07/22,"497,68",,"-2,58","-0,52","632,10","651,19",,"497,68","497,68"
02/08/22,"503,19",,"5,51","1,11","639,10","659,51",,"503,19","503,19"
02/09/22,"515,52",,"12,33","2,45","654,76","678,13",,"515,52","515,52"
02/10/22,"503,76",,"-11,77","-2,28","639,92","660,48",,"503,76","503,76"
02/11/22,"489,32",,"-14,43","-2,87","621,59","638,70",,"489,32","489,32"
02/14/22,"488,05",,"-1,27","-0,26","619,97","636,78",,"488,05","488,05"
02/15/22,"500,75",,"12,70","2,60","636,11","655,96",,"500,75","500,75"
02/16/22,"499,02",,"-1,73","-0,35","634,13","653,60",,"499,02","499,02"
02/17/22,"483,88",,"-15,14","-3,03","614,90","630,75",,"483,88","483,88"
02/18/22,"477,69",,"-6,18","-1,28","607,07","621,45",,"477,69","477,69"
02/21/22,"476,73",,"-0,96","-0,20","605,85","620,00",,"476,73","476,73"
02/22/22,"472,59",,"-4,14","-0,87","600,60","613,75",,"472,59","472,59"
02/23/22,"461,43",,"-11,16","-2,36","586,41","596,90",,"461,43","461,43"
02/24/22,"476,08",,"14,65","3,18","605,06","619,06",,"476,08","476,08"
02/25/22,"483,85",,"7,77","1,63","614,94","630,80",,"483,85","483,85"
02/28/22,"484,16",,"0,31","0,06","615,34","631,27",,"484,16","484,16"
03/01/22,"475,28",,"-8,88","-1,83","604,06","617,87",,"475,28","475,28"
03/02/22,"483,95",,"8,67","1,82","615,12","631,01",,"483,95","483,95"
03/03/22,"476,87",,"-7,08","-1,46","606,12","620,32",,"476,87","476,87"
03/04/22,"466,51",,"-10,36","-2,17","592,96","604,68",,"466,51","466,51"
03/07/22,"449,61",,"-16,91","-3,62","571,47","579,14",,"449,61","449,61"
03/08/22,"446,86",,"-2,75","-0,61","567,99","575,01",,"446,86","446,86"
03/09/22,"465,52",,"18,66","4,18","591,72","603,20",,"465,52","465,52"
03/10/22,"458,24",,"-7,28","-1,56","582,51","592,26",,"458,24","458,24"
03/11/22,"449,38",,"-8,86","-1,93","571,24","578,87",,"449,38","449,38"
03/14/22,"441,12",,"-8,26","-1,84","560,76","566,41",,"441,12","441,12"
03/15/22,"454,64",,"13,53","3,07","577,97","586,86",,"454,64","454,64"
03/16/22,"471,29",,"16,64","3,66","599,13","612,01",,"471,29","471,29"
03/17/22,"476,23",,"4,94","1,05","605,42","619,49",,"476,23","476,23"
03/18/22,"487,22",,"10,99","2,31","619,39","636,09",,"487,22","487,22"
03/21/22,"486,10",,"-1,12","-0,23","618,07","634,52",,"486,10","486,10"
03/22/22,"493,64",,"7,54","1,55","627,66","645,91",,"493,64","493,64"
03/23/22,"487,24",,"-6,41","-1,30","619,51","636,23",,"487,24","487,24"
03/24/22,"498,91",,"11,67","2,40","634,35","653,87",,"498,91","498,91"
03/25/22,"497,99",,"-0,92","-0,19","633,18","652,47",,"497,99","497,99"
03/28/22,"503,75",,"5,77","1,16","640,51","661,19",,"503,75","503,75"
03/29/22,"514,69",,"10,94","2,17","654,42","677,72",,"514,69","514,69"
03/30/22,"507,41",,"-7,28","-1,41","645,33","666,91",,"507,41","507,41"
03/31/22,"499,51",,"-7,90","-1,56","635,28","654,97",,"499,51","499,51"
04/01/22,"498,78",,"-0,73","-0,15","634,35","653,87",,"498,78","498,78"
04/04/22,"508,40",,"9,62","1,93","646,58","668,41",,"508,40","508,40"
04/05/22,"497,36",,"-11,05","-2,17","632,61","651,80",,"497,36","497,36"
04/06/22,"483,94",,"-13,42","-2,70","615,55","631,52",,"483,94","483,94"
04/07/22,"484,13",,"0,19","0,04","615,84","631,87",,"484,13","484,13"
04/08/22,"477,70",,"-6,43","-1,33","607,68","622,17",,"477,70","477,70"
04/11/22,"466,55",,"-11,15","-2,33","593,49","605,31",,"466,55","466,55"
04/12/22,"465,03",,"-1,52","-0,33","591,56","603,02",,"465,03","465,03"
04/13/22,"472,78",,"7,74","1,67","601,44","614,76",,"472,78","472,78"
04/14/22,"462,13",,"-10,65","-2,25","587,90","598,66",,"462,13","462,13"
04/15/22,"461,75",,"-0,38","-0,08","587,41","598,09",,"461,75","461,75"
04/18/22,"462,10",,"0,35","0,08","587,86","598,62",,"462,10","462,10"
04/19/22,"470,70",,"8,60","1,86","598,81","611,63",,"470,70","470,70"
04/20/22,"469,41",,"-1,29","-0,27","597,17","609,68",,"469,41","469,41"
04/21/22,"461,58",,"-7,83","-1,67","587,21","597,84",,"461,58","461,58"
04/22/22,"449,19",,"-12,39","-2,68","571,45","579,11",,"449,19","449,19"
04/25/22,"454,50",,"5,31","1,18","578,20","587,13",,"454,50","454,50"
04/26/22,"438,48",,"-16,02","-3,52","557,82","562,92",,"438,48","438,48"
04/27/22,"442,82",,"4,34","0,99","563,34","569,48",,"442,82","442,82"
04/28/22,"459,98",,"17,16","3,87","585,17","595,42",,"459,98","459,98"
04/29/22,"442,87",,"-17,11","-3,72","563,40","569,56",,"442,87","442,87"
05/02/22,"448,88",,"6,00","1,36","571,06","578,66",,"448,88","448,88"
05/03/22,"449,38",,"0,50","0,11","571,78","579,51",,"449,38","449,38"
05/04/22,"463,04",,"13,66","3,04","589,16","600,17",,"463,04","463,04"
05/05/22,"441,45",,"-21,59","-4,66","561,77","567,61",,"441,45","441,45"
05/06/22,"436,64",,"-4,81","-1,09","555,88","560,61",,"436,64","436,64"
05/09/22,"418,35",,"-18,28","-4,19","532,68","533,04",,"418,35","418,35"
05/10/22,"424,01",,"5,66","1,35","539,88","541,60",,"424,01","424,01"
05/11/22,"411,67",,"-12,34","-2,91","524,18","522,94",,"411,67","411,67"
05/12/22,"407,83",,"-3,84","-0,93","519,32","517,17",,"407,83","407,83"
05/13/22,"423,18",,"15,35","3,76","538,88","540,40",,"423,18","423,18"
05/16/22,"418,32",,"-4,86","-1,15","532,69","533,05",,"418,32","418,32"
05/17/22,"429,47",,"11,15","2,67","546,89","549,93",,"429,47","429,47"
05/18/22,"410,86",,"-18,61","-4,33","523,41","522,03",,"410,86","410,86"
05/19/22,"407,35",,"-3,51","-0,85","519,10","516,90",,"407,35","407,35"
05/20/22,"408,08",,"0,73","0,18","520,02","518,00",,"408,08","408,08"
05/23/22,"417,02",,"8,94","2,19","531,43","531,55",,"417,02","417,02"
05/24/22,"409,06",,"-7,97","-1,91","521,28","519,49",,"409,06","409,06"
05/25/22,"414,04",,"4,98","1,22","527,64","527,05",,"414,04","414,04"
05/26/22,"423,57",,"9,53","2,30","539,79","541,49",,"423,57","423,57"
05/27/22,"438,02",,"14,45","3,41","558,23","563,41",,"438,02","438,02"
05/30/22,"439,04",,"1,03","0,23","559,55","564,97",,"439,04","439,04"
05/31/22,"434,92",,"-4,12","-0,94","554,30","558,74",,"434,92","434,92"
06/01/22,"433,25",,"-1,68","-0,39","552,23","556,27",,"433,25","433,25"
06/02/22,"443,99",,"10,74","2,48","565,92","572,55",,"443,99","443,99"
06/03/22,"433,66",,"-10,33","-2,33","552,75","556,90",,"433,66","433,66"
06/06/22,"434,42",,"0,76","0,18","553,72","558,05",,"434,42","434,42"
06/07/22,"439,15",,"4,73","1,09","559,78","565,24",,"439,15","439,15"
06/08/22,"435,13",,"-4,01","-0,91","554,67","559,17",,"435,13","435,13"
06/09/22,"423,46",,"-11,67","-2,68","539,83","541,54",,"423,46","423,46"
06/10/22,"406,99",,"-16,47","-3,89","518,84","516,60",,"406,99","406,99"
06/13/22,"388,50",,"-18,49","-4,54","495,27","488,58",,"388,50","388,50"
06/14/22,"389,93",,"1,43","0,37","497,12","490,78",,"389,93","389,93"
06/15/22,"398,06",,"8,14","2,09","507,50","503,11",,"398,06","398,06"
06/16/22,"381,85",,"-16,21","-4,07","486,83","478,55",,"381,85","381,85"
06/17/22,"385,52",,"3,66","0,96","491,51","484,11",,"385,52","385,52"
06/20/22,"385,54",,"0,02","0,01","491,54","484,15",,"385,54","385,54"
06/21/22,"394,99",,"9,45","2,45","503,67","498,56",,"394,99","394,99"
06/22/22,"393,53",,"-1,46","-0,37","501,81","496,35",,"393,53","393,53"
06/23/22,"399,29",,"5,75","1,46","509,15","505,08",,"399,29","399,29"
06/24/22,"413,65",,"14,36","3,60","527,47","526,85",,"413,65","413,65"
06/27/22,"411,37",,"-2,28","-0,55","524,56","523,39",,"411,37","411,37"
06/28/22,"399,66",,"-11,71","-2,85","509,63","505,64",,"399,66","399,66"
06/29/22,"399,47",,"-0,19","-0,05","509,41","505,38",,"399,47","399,47"
06/30/22,"393,40",,"-6,06","-1,52","501,67","496,19",,"393,40","393,40"
07/01/22,"394,03",,"0,63","0,16","502,48","497,15",,"394,03","394,03"
07/04/22,"393,96",,"-0,08","-0,02","502,38","497,04",,"393,96","393,96"
07/05/22,"398,91",,"4,96","1,26","508,78","504,64",,"398,91","398,91"
07/06/22,"402,41",,"3,50","0,88","513,24","509,93",,"402,41","402,41"
07/07/22,"411,13",,"8,72","2,17","524,39","523,19",,"411,13","411,13"
07/08/22,"411,69",,"0,56","0,14","525,12","524,06",,"411,69","411,69"
07/11/22,"405,55",,"-6,14","-1,49","517,31","514,78",,"405,55","405,55"
07/12/22,"400,11",,"-5,44","-1,34","510,37","506,53",,"400,11","400,11"
07/13/22,"399,25",,"-0,86","-0,21","509,31","505,27",,"399,25","399,25"
07/14/22,"401,94",,"2,69","0,67","512,74","509,35",,"401,94","401,94"
07/15/22,"409,26",,"7,33","1,82","522,09","520,45",,"409,26","409,26"
07/18/22,"406,11",,"-3,16","-0,77","518,06","515,67",,"406,11","406,11"
07/19/22,"417,73",,"11,62","2,86","532,89","533,29",,"417,73","417,73"
07/20/22,"425,62",,"7,89","1,89","542,96","545,25",,"425,62","425,62"
07/21/22,"431,87",,"6,25","1,47","550,93","554,73",,"431,87","431,87"
07/22/22,"426,14",,"-5,73","-1,33","543,62","546,04",,"426,14","426,14"
07/25/22,"423,27",,"-2,87","-0,67","539,97","541,70",,"423,27","423,27"
07/26/22,"415,82",,"-7,45","-1,76","530,46","530,41",,"415,82","415,82"
07/27/22,"432,65",,"16,83","4,05","551,93","555,92",,"432,65","432,65"
07/28/22,"438,63",,"5,98","1,38","559,56","564,98",,"438,63","438,63"
07/29/22,"445,01",,"6,38","1,46","567,75","574,72",,"445,01","445,01"
08/01/22,"444,85",,"-0,16","-0,04","567,55","574,48",,"444,85","444,85"
08/02/22,"442,23",,"-2,62","-0,59","564,21","570,51",,"442,23","442,23"
08/03/22,"454,40",,"12,17","2,75","579,73","588,96",,"454,40","454,40"
08/04/22,"456,30",,"1,90","0,42","582,26","591,97",,"456,30","456,30"
08/05/22,"455,30",,"-1,00","-0,22","581,17","590,66",,"455,30","455,30"
08/08/22,"452,21",,"-3,10","-0,68","577,21","585,96",,"452,21","452,21"
08/09/22,"446,42",,"-5,78","-1,28","569,90","577,28",,"446,42","446,42"
08/10/22,"459,10",,"12,68","2,84","586,11","596,53",,"459,10","459,10"
08/11/22,"456,68",,"-2,42","-0,53","583,04","592,89",,"456,68","456,68"
08/12/22,"465,80",,"9,12","2,00","594,69","606,74",,"465,80","465,80"
08/15/22,"468,66",,"2,86","0,61","598,35","611,08",,"468,66","468,66"
08/16/22,"467,05",,"-1,61","-0,34","596,30","608,65",,"467,05","467,05"
08/17/22,"463,05",,"-4,00","-0,86","591,40","602,83",,"463,05","463,05"
08/18/22,"465,11",,"2,06","0,45","594,06","605,99",,"465,11","465,11"
08/19/22,"456,67",,"-8,44","-1,81","583,29","593,18",,"456,67","456,67"
08/22/22,"444,38",,"-12,29","-2,69","567,59","574,53",,"444,38","444,38"
08/23/22,"443,06",,"-1,32","-0,30","565,90","572,52",,"443,06","443,06"
08/24/22,"443,66",,"0,60","0,14","566,69","573,46",,"443,66","443,66"
08/25/22,"451,08",,"7,41","1,67","576,16","584,71",,"451,08","451,08"
08/26/22,"433,18",,"-17,89","-3,97","553,30","557,55",,"433,18","433,18"
08/29/22,"426,93",,"-6,26","-1,44","545,33","548,08",,"426,93","426,93"
08/30/22,"423,16",,"-3,77","-0,88","540,53","542,37",,"423,16","423,16"
08/31/22,"419,24",,"-3,92","-0,93","535,58","536,48",,"419,24","419,24"
09/01/22,"415,49",,"-3,76","-0,90","530,78","530,78",,"415,49","415,49"
09/02/22,"411,36",,"-4,13","-0,99","525,51","524,52",,"411,36","411,36"
09/05/22,"411,13",,"-0,23","-0,06","525,22","524,17",,"411,13","411,13"
09/06/22,"408,67",,"-2,46","-0,60","522,07","520,43",,"408,67","408,67"
09/07/22,"414,58",,"5,91","1,45","529,63","529,41",,"414,58","414,58"
09/08/22,"416,82",,"2,24","0,54","532,51","532,85",,"416,82","416,82"
09/09/22,"425,55",,"8,73","2,09","543,67","546,11",,"425,55","425,55"
09/12/22,"432,37",,"6,82","1,60","552,38","556,46",,"432,37","432,37"
09/13/22,"410,86",,"-21,51","-4,97","524,93","523,83",,"410,86","410,86"
